STATION,STATION_NAME,DATE,MDPR,MDSF,DAPR,DASF,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT05,WT04,WT03
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850501,-9999,-9999,-9999,-9999,0,0,0,217,-6,89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850502,-9999,-9999,-9999,-9999,8,0,0,217,11,61,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850503,-9999,-9999,-9999,-9999,0,0,0,200,0,83,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850504,-9999,-9999,-9999,-9999,0,0,0,200,0,50,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850505,-9999,-9999,-9999,-9999,0,0,0,183,-28,50,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850506,-9999,-9999,-9999,-9999,0,0,0,178,-39,44,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850507,-9999,-9999,-9999,-9999,0,0,0,178,-44,50,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850508,-9999,-9999,-9999,-9999,0,0,0,183,-39,-6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850509,-9999,-9999,-9999,-9999,0,0,0,206,-11,56,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850510,-9999,-9999,-9999,-9999,3,0,0,189,56,56,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850511,-9999,-9999,-9999,-9999,0,0,0,106,-67,0,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850512,-9999,-9999,-9999,-9999,0,0,0,133,-33,56,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850513,-9999,-9999,-9999,-9999,18,0,0,150,-61,33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850514,-9999,-9999,-9999,-9999,0,0,0,144,-89,33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850515,-9999,-9999,-9999,-9999,0,0,0,189,-61,67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850516,-9999,-9999,-9999,-9999,0,0,0,194,22,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850517,-9999,-9999,-9999,-9999,0,0,0,189,-11,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850518,-9999,-9999,-9999,-9999,58,0,0,189,-22,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850519,-9999,-9999,-9999,-9999,3,0,0,200,-17,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850520,-9999,-9999,-9999,-9999,0,0,0,194,-39,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850521,-9999,-9999,-9999,-9999,0,0,0,194,-28,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850522,-9999,-9999,-9999,-9999,3,0,0,172,-33,89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850523,-9999,-9999,-9999,-9999,13,0,0,-9999,-11,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850524,-9999,-9999,-9999,-9999,5,0,0,211,50,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850525,-9999,-9999,-9999,-9999,0,0,0,233,0,167,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850526,-9999,-9999,-9999,-9999,0,0,0,217,-22,144,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850527,-9999,-9999,-9999,-9999,0,0,0,217,-33,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850528,-9999,-9999,-9999,-9999,0,0,0,206,-11,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850529,-9999,-9999,-9999,-9999,0,0,0,228,0,144,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850530,-9999,-9999,-9999,-9999,0,0,0,206,11,178,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850531,-9999,-9999,-9999,-9999,38,0,0,167,44,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850601,-9999,-9999,-9999,-9999,0,0,0,172,-28,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850602,-9999,-9999,-9999,-9999,0,0,0,172,-39,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850603,-9999,-9999,-9999,-9999,0,0,0,183,-28,89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850604,-9999,-9999,-9999,-9999,0,0,0,156,-39,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850605,-9999,-9999,-9999,-9999,0,0,0,206,-28,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850606,-9999,-9999,-9999,-9999,0,0,0,244,17,183,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850607,-9999,-9999,-9999,-9999,0,0,0,278,28,172,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850608,-9999,-9999,-9999,-9999,0,0,0,300,44,167,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850609,-9999,-9999,-9999,-9999,0,0,0,294,11,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850610,-9999,-9999,-9999,-9999,0,0,0,289,0,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850611,-9999,-9999,-9999,-9999,0,0,0,278,22,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850612,-9999,-9999,-9999,-9999,0,0,0,283,17,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850613,-9999,-9999,-9999,-9999,0,0,0,294,17,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850614,-9999,-9999,-9999,-9999,0,0,0,283,17,189,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850615,-9999,-9999,-9999,-9999,0,0,0,283,28,206,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850616,-9999,-9999,-9999,-9999,0,0,0,300,22,144,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850617,-9999,-9999,-9999,-9999,0,0,0,294,0,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850618,-9999,-9999,-9999,-9999,0,0,0,306,33,156,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850619,-9999,-9999,-9999,-9999,15,0,0,306,44,194,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850620,-9999,-9999,-9999,-9999,0,0,0,289,39,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850621,-9999,-9999,-9999,-9999,0,0,0,272,22,156,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850622,-9999,-9999,-9999,-9999,0,0,0,278,11,189,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850623,-9999,-9999,-9999,-9999,0,0,0,294,100,200,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850624,-9999,-9999,-9999,-9999,0,0,0,272,56,200,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850625,-9999,-9999,-9999,-9999,25,0,0,233,11,106,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850626,-9999,-9999,-9999,-9999,0,0,0,222,-56,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850627,-9999,-9999,-9999,-9999,0,0,0,228,-22,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850628,-9999,-9999,-9999,-9999,0,0,0,272,-28,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850629,-9999,-9999,-9999,-9999,0,0,0,289,6,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850630,-9999,-9999,-9999,-9999,0,0,0,278,17,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850701,-9999,-9999,-9999,-9999,0,0,0,272,6,167,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850702,-9999,-9999,-9999,-9999,0,0,0,300,44,189,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850703,-9999,-9999,-9999,-9999,0,0,0,322,33,178,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850704,-9999,-9999,-9999,-9999,0,0,0,311,39,206,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850705,-9999,-9999,-9999,-9999,0,0,0,333,56,178,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850706,-9999,-9999,-9999,-9999,0,0,0,333,78,183,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850707,-9999,-9999,-9999,-9999,0,0,0,317,100,189,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850708,-9999,-9999,-9999,-9999,0,0,0,311,106,178,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850709,-9999,-9999,-9999,-9999,0,0,0,322,133,206,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850710,-9999,-9999,-9999,-9999,8,0,0,306,94,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850711,-9999,-9999,-9999,-9999,3,0,0,289,133,200,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850712,-9999,-9999,-9999,-9999,10,0,0,289,61,178,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850713,-9999,-9999,-9999,-9999,0,0,0,294,78,172,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850714,-9999,-9999,-9999,-9999,5,0,0,306,89,183,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850715,-9999,-9999,-9999,-9999,38,0,0,289,111,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850716,-9999,-9999,-9999,-9999,3,0,0,294,122,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850717,-9999,-9999,-9999,-9999,5,0,0,261,78,167,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850718,-9999,-9999,-9999,-9999,8,0,0,272,61,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850719,-9999,-9999,-9999,-9999,0,0,0,244,72,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850720,-9999,-9999,-9999,-9999,66,0,0,233,33,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850721,-9999,-9999,-9999,-9999,28,0,0,183,44,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850722,-9999,-9999,-9999,-9999,10,0,0,222,67,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850723,-9999,-9999,-9999,-9999,5,0,0,228,67,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850724,-9999,-9999,-9999,-9999,0,0,0,267,72,200,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850725,-9999,-9999,-9999,-9999,0,0,0,267,33,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850726,-9999,-9999,-9999,-9999,13,0,0,250,33,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850727,-9999,-9999,-9999,-9999,0,0,0,267,44,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850728,-9999,-9999,-9999,-9999,3,0,0,278,100,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850729,-9999,-9999,-9999,-9999,94,0,0,250,78,106,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850730,-9999,-9999,-9999,-9999,89,0,0,233,83,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850731,-9999,-9999,-9999,-9999,0,0,0,228,50,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850801,-9999,-9999,-9999,-9999,0,0,0,250,56,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850802,-9999,-9999,-9999,-9999,5,0,0,200,50,128,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850803,-9999,-9999,-9999,-9999,5,0,0,256,78,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850804,-9999,-9999,-9999,-9999,0,0,0,267,67,167,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850805,-9999,-9999,-9999,-9999,0,0,0,278,33,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850806,-9999,-9999,-9999,-9999,0,0,0,272,22,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850807,-9999,-9999,-9999,-9999,0,0,0,283,56,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850808,-9999,-9999,-9999,-9999,0,0,0,283,78,156,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850809,-9999,-9999,-9999,-9999,13,0,0,267,56,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850810,-9999,-9999,-9999,-9999,0,0,0,267,61,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850811,-9999,-9999,-9999,-9999,0,0,0,267,78,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850812,-9999,-9999,-9999,-9999,0,0,0,244,22,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850813,-9999,-9999,-9999,-9999,0,0,0,261,22,156,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850814,-9999,-9999,-9999,-9999,0,0,0,261,17,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850815,-9999,-9999,-9999,-9999,0,0,0,272,-6,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850816,-9999,-9999,-9999,-9999,0,0,0,272,6,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850817,-9999,-9999,-9999,-9999,0,0,0,261,22,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850818,-9999,-9999,-9999,-9999,0,0,0,239,28,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850819,-9999,-9999,-9999,-9999,3,0,0,278,44,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850820,-9999,-9999,-9999,-9999,0,0,0,278,67,144,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850821,-9999,-9999,-9999,-9999,0,0,0,211,33,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850822,-9999,-9999,-9999,-9999,0,0,0,267,56,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850823,-9999,-9999,-9999,-9999,0,0,0,289,50,161,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850824,-9999,-9999,-9999,-9999,0,0,0,311,33,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850825,-9999,-9999,-9999,-9999,0,0,0,328,72,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850826,-9999,-9999,-9999,-9999,8,0,0,294,122,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850827,-9999,-9999,-9999,-9999,0,0,0,289,139,50,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850828,-9999,-9999,-9999,-9999,66,0,0,272,122,50,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850829,-9999,-9999,-9999,-9999,94,0,0,261,61,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850830,-9999,-9999,-9999,-9999,0,0,0,278,56,194,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850831,-9999,-9999,-9999,-9999,3,0,0,283,61,139,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850901,-9999,-9999,-9999,-9999,262,0,0,283,56,156,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850902,-9999,-9999,-9999,-9999,3,0,0,239,89,133,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850903,-9999,-9999,-9999,-9999,3,0,0,233,61,150,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850904,-9999,-9999,-9999,-9999,3,0,0,222,17,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850905,-9999,-9999,-9999,-9999,3,0,0,194,-6,44,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850906,-9999,-9999,-9999,-9999,0,0,0,172,-33,11,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850907,-9999,-9999,-9999,-9999,165,0,0,172,-33,117,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850908,-9999,-9999,-9999,-9999,3,0,0,178,-22,144,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850909,-9999,-9999,-9999,-9999,0,0,0,200,-11,17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850910,-9999,-9999,-9999,-9999,0,0,0,183,6,33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850911,-9999,-9999,-9999,-9999,33,0,0,200,33,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850912,-9999,-9999,-9999,-9999,295,0,0,189,-72,-28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850913,-9999,-9999,-9999,-9999,0,0,0,194,-44,-6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850914,-9999,-9999,-9999,-9999,0,0,0,239,0,111,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850915,-9999,-9999,-9999,-9999,0,0,0,233,44,122,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850916,-9999,-9999,-9999,-9999,0,0,0,228,22,67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850917,-9999,-9999,-9999,-9999,0,0,0,228,11,56,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850918,-9999,-9999,-9999,-9999,8,0,0,211,56,94,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850919,-9999,-9999,-9999,-9999,335,0,0,111,-17,6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850920,-9999,-9999,-9999,-9999,3,0,0,150,-17,17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850921,-9999,-9999,-9999,-9999,0,0,0,128,-28,28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850922,-9999,-9999,-9999,-9999,0,0,0,200,-6,100,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850923,-9999,-9999,-9999,-9999,0,0,0,200,-44,11,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850924,-9999,-9999,-9999,-9999,0,0,0,217,-28,-6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850925,-9999,-9999,-9999,-9999,0,0,0,222,-6,78,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850926,-9999,-9999,-9999,-9999,0,0,0,228,-22,6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850927,-9999,-9999,-9999,-9999,0,0,0,222,6,72,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850928,-9999,-9999,-9999,-9999,0,0,0,183,11,28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850929,-9999,-9999,-9999,-9999,18,0,0,161,-22,28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19850930,-9999,-9999,-9999,-9999,0,0,0,178,-6,33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851001,-9999,-9999,-9999,-9999,5,0,0,178,11,33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851002,-9999,-9999,-9999,-9999,91,0,0,156,-33,-17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851003,-9999,-9999,-9999,-9999,0,0,0,178,-28,11,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851004,-9999,-9999,-9999,-9999,0,0,0,217,-28,-11,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851005,-9999,-9999,-9999,-9999,0,0,0,217,-28,28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851006,-9999,-9999,-9999,-9999,0,0,0,239,17,28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851007,-9999,-9999,-9999,-9999,295,0,0,206,28,83,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851008,-9999,-9999,-9999,-9999,5,0,0,122,11,44,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851009,-9999,-9999,-9999,-9999,0,0,0,106,44,67,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851010,-9999,-9999,-9999,-9999,28,0,0,128,-6,50,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851011,-9999,-9999,-9999,-9999,114,0,0,100,28,39,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851012,-9999,-9999,-9999,-9999,0,0,0,128,-39,0,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851013,-9999,-9999,-9999,-9999,0,0,0,139,-39,17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851014,-9999,-9999,-9999,-9999,38,0,0,122,-44,-33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851015,-9999,-9999,-9999,-9999,0,0,0,106,-33,28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851016,-9999,-9999,-9999,-9999,5,0,0,133,-17,-17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851017,-9999,-9999,-9999,-9999,0,0,0,139,-11,11,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851018,-9999,-9999,-9999,-9999,0,0,0,156,11,28,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851019,-9999,-9999,-9999,-9999,0,0,0,172,-44,-17,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851020,-9999,-9999,-9999,-9999,0,0,0,172,-44,6,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851021,-9999,-9999,-9999,-9999,0,0,0,167,-11,89,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851022,-9999,-9999,-9999,-9999,0,0,0,128,28,44,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851023,-9999,-9999,-9999,-9999,0,0,0,122,-50,-33,-9999,-9999,-9999,-9999
GHCND:USC00023009,FLAGSTAFF 4 SW AZ US,19851024,-9999,-9999,-9999,-9999,0,0,0,200,-50,-39,-9999,-9999,-9999,-9999
